customer_id,year_of_birth,age,education,marital_status,income,num_kids,num_teens,total_kids,date_joined,days_since_joined,days_since_last_purchase,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_products,total_spent,num_deal_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,purchase_frequency,accepted_cmp_1,accepted_cmp_2,accepted_cmp_3,accepted_cmp_4,accepted_cmp_5,accepted_cmp_6,total_accepted_cmp,complained,length,recency,frequency,monetary,l_score,r_score,f_score,m_score,lrfm_score_combined,lrfm_segment_combined
6173,1979,35,Postgraduate,Relationship,77298.0,0,1,1,2013-02-11,664,46,425,115,292,23,35,79,969,1,6,6,11,3,24,0,0,0,0,0,0,0,0,664,664,24,969,3,2,1,3,3213,At Risk Customers - Low Engagement
1419,1950,64,Postgraduate,Relationship,34026.0,1,1,2,2013-05-08,578,11,18,6,15,12,8,17,76,3,2,1,3,5,7,0,0,0,0,0,0,0,0,578,578,7,76,3,2,4,2,3242,At Risk Customers - Low Engagement
9150,1963,51,Postgraduate,Single,48918.0,1,1,2,2014-12-04,3,21,52,0,9,0,0,1,62,2,1,0,4,4,6,0,0,0,0,0,0,0,0,3,3,6,62,1,4,4,1,1441,New Customers - Low Engagement and Value
7960,1962,52,Postgraduate,Relationship,82122.0,0,0,0,2013-08-15,479,89,734,22,350,151,25,100,1382,1,3,9,13,1,26,0,0,0,0,1,0,1,0,479,479,26,1382,2,3,1,4,2314,New Customers - High Engagement and Value
1250,1976,38,Postgraduate,Single,37697.0,1,0,1,2014-07-02,158,82,34,6,21,11,4,8,84,1,2,1,3,6,7,0,0,0,0,0,0,0,0,158,158,7,84,1,4,4,2,1442,New Customers - Low Engagement and Value
9905,1952,62,Postgraduate,Relationship,34074.0,1,1,2,2013-07-13,512,69,135,1,41,10,1,67,255,5,3,3,3,6,10,0,0,1,0,0,0,1,0,512,512,10,255,2,3,3,2,2332,New Customers - Low Engagement and Value
10691,1960,54,Postgraduate,Relationship,28520.0,1,1,2,2013-06-14,541,55,11,0,10,0,2,20,43,1,1,1,2,6,5,0,0,0,0,0,0,0,0,541,541,5,43,3,2,4,1,3241,At Risk Customers - Low Engagement
7002,1955,59,Postgraduate,Single,62535.0,0,1,1,2013-03-10,637,13,163,48,90,0,45,52,398,1,3,2,8,3,14,0,0,0,0,0,0,0,0,637,637,14,398,3,2,2,3,3223,At Risk Customers - Low Engagement
2952,1977,37,Postgraduate,Single,36273.0,1,0,1,2014-04-16,235,80,29,3,30,3,2,9,76,2,3,0,3,6,7,0,0,0,0,0,0,0,0,235,235,7,76,1,4,4,2,1442,New Customers - Low Engagement and Value
8439,1964,50,Postgraduate,Relationship,63404.0,0,2,2,2014-06-06,184,97,734,26,70,11,44,17,902,2,6,3,4,4,14,1,0,0,0,0,0,1,0,184,184,14,902,1,4,2,3,1423,New Customers - High Engagement and Value
762,1981,33,Postgraduate,Relationship,75774.0,1,0,1,2014-02-05,305,27,340,21,134,258,14,56,823,1,7,5,8,4,21,0,0,0,0,0,0,0,0,305,305,21,823,1,4,1,3,1413,New Customers - High Engagement and Value
2831,1976,38,Postgraduate,Relationship,78416.0,0,1,1,2014-06-27,163,99,453,38,279,188,38,183,1179,2,7,7,10,3,25,0,0,0,0,0,0,0,0,163,163,25,1179,1,4,1,4,1414,New Customers - High Engagement and Value
6977,1974,40,Postgraduate,Relationship,75702.0,0,1,1,2012-10-14,784,87,1073,0,629,145,37,37,1921,1,10,5,13,6,29,0,0,0,0,1,0,1,0,784,784,29,1921,4,1,1,4,4114,At Risk Customers - Low Engagement
6289,1951,63,Postgraduate,Relationship,59385.0,1,1,2,2013-04-28,588,85,135,0,10,0,4,36,185,2,3,1,4,5,9,0,0,0,0,0,0,0,0,588,588,9,185,3,2,3,2,3232,At Risk Customers - Low Engagement
4168,1966,48,Postgraduate,Single,37070.0,1,1,2,2013-03-20,627,30,231,7,137,4,15,39,433,9,5,1,8,7,15,0,0,0,0,0,1,1,0,627,627,15,433,3,2,2,3,3223,At Risk Customers - Low Engagement
8397,1951,63,Postgraduate,Relationship,44689.0,1,1,2,2014-10-01,67,82,18,0,5,0,0,11,34,2,1,1,2,7,5,0,0,1,0,0,0,1,0,67,67,5,34,1,4,4,1,1441,New Customers - Low Engagement and Value
9284,1958,56,Postgraduate,Relationship,53977.0,0,1,1,2013-08-06,488,21,620,16,165,0,24,82,907,5,5,5,12,5,23,0,0,0,0,0,0,0,0,488,488,23,907,2,3,1,3,2313,New Customers - High Engagement and Value
6237,1966,48,Postgraduate,Single,7144.0,0,2,2,2013-07-12,513,92,81,4,33,5,2,291,416,0,23,1,1,0,26,0,0,0,0,0,0,0,0,513,513,26,416,2,3,1,3,2313,New Customers - High Engagement and Value
3130,1964,50,Postgraduate,Single,18701.0,1,1,2,2013-04-06,610,95,12,4,2,10,6,10,44,4,2,0,4,5,7,0,0,0,0,0,0,0,0,610,610,7,44,3,2,4,1,3241,At Risk Customers - Low Engagement
1619,1956,58,Postgraduate,Relationship,90369.0,0,0,0,2014-04-28,223,2,292,51,981,224,23,17,1588,1,4,6,6,1,17,0,0,0,0,0,1,1,0,223,223,17,1588,1,4,2,4,1424,New Customers - High Engagement and Value
1990,1974,40,Postgraduate,Single,63159.0,0,0,0,2012-05-11,940,74,965,34,586,89,86,37,1797,1,3,5,8,3,17,0,0,1,0,0,0,1,0,940,940,17,1797,4,1,2,4,4124,At Risk Customers - Low Engagement
5513,1966,48,Postgraduate,Relationship,37758.0,1,1,2,2012-04-10,971,49,27,2,10,0,0,1,40,2,1,0,3,8,5,0,0,0,0,0,0,0,0,971,971,5,40,4,1,4,1,4141,At Risk Customers - Low Engagement
269,1963,51,Postgraduate,Single,46757.0,0,1,1,2012-11-16,751,71,777,30,163,0,51,122,1143,6,4,4,7,9,16,0,0,0,0,0,0,0,0,751,751,16,1143,4,1,2,4,4124,At Risk Customers - Low Engagement
8093,1969,45,Postgraduate,Relationship,79734.0,0,0,0,2014-06-28,162,72,572,8,232,23,62,17,914,1,4,3,6,1,14,1,0,0,0,0,0,1,0,162,162,14,914,1,4,2,3,1423,New Customers - High Engagement and Value
10513,1992,22,Postgraduate,Relationship,63207.0,0,0,0,2013-01-20,686,68,438,169,565,91,169,70,1502,1,2,3,6,7,12,1,0,0,0,0,0,1,0,686,686,12,1502,3,2,3,4,3234,At Risk Customers - Low Engagement
10177,1954,60,Postgraduate,Single,72071.0,0,1,1,2013-02-14,661,4,531,69,300,150,138,150,1338,3,5,4,8,2,18,0,0,0,0,0,0,0,0,661,661,18,1338,3,2,2,4,3224,At Risk Customers - Low Engagement
2549,1983,31,Postgraduate,Relationship,21840.0,1,0,1,2013-07-21,504,80,17,0,9,0,0,1,27,1,1,0,3,9,5,0,0,0,0,0,0,0,0,504,504,5,27,2,3,4,1,2341,New Customers - Low Engagement and Value
5782,1982,32,Postgraduate,Relationship,58582.0,0,1,1,2013-09-28,435,15,402,35,106,101,77,42,763,2,9,2,9,5,21,0,0,0,1,0,0,1,0,435,435,21,763,2,3,1,3,2313,New Customers - High Engagement and Value
10057,1951,63,Postgraduate,Single,72282.0,0,0,0,2013-07-19,506,70,503,27,419,90,139,153,1331,1,5,7,9,7,22,0,0,0,0,0,1,1,0,506,506,22,1331,2,3,1,4,2314,New Customers - High Engagement and Value
10307,1956,58,Postgraduate,Relationship,50387.0,0,2,2,2013-08-31,463,91,369,9,87,12,14,34,525,3,6,2,8,5,17,0,0,0,0,0,0,0,0,463,463,17,525,2,3,2,3,2323,New Customers - High Engagement and Value
8566,1961,53,Postgraduate,Relationship,32583.0,1,1,2,2014-06-15,175,10,5,0,3,0,0,1,9,1,1,0,2,7,4,0,0,0,0,0,0,0,0,175,175,4,9,1,4,4,1,1441,New Customers - Low Engagement and Value
2415,1962,52,Postgraduate,Relationship,62568.0,0,1,1,2014-07-04,156,99,362,17,398,80,35,61,953,3,5,3,5,4,14,1,0,0,0,0,0,1,0,156,156,14,953,1,4,2,3,1423,New Customers - High Engagement and Value
5684,1971,43,Postgraduate,Single,44635.0,1,1,2,2013-11-10,392,25,56,0,9,0,0,3,68,2,2,0,3,7,6,0,0,0,0,0,0,0,0,392,392,6,68,2,3,4,1,2341,New Customers - Low Engagement and Value
8334,1971,43,Postgraduate,Single,33316.0,1,1,2,2013-04-10,606,34,79,1,31,4,4,12,131,3,2,1,4,6,8,0,0,0,0,0,0,0,0,606,606,8,131,3,2,3,2,3232,At Risk Customers - Low Engagement
9166,1968,46,Postgraduate,Relationship,63967.0,0,1,1,2013-09-08,455,57,387,84,141,73,35,162,882,3,4,4,12,2,21,0,0,0,0,0,0,0,0,455,455,21,882,2,3,1,3,2313,New Customers - High Engagement and Value
1440,1978,36,Postgraduate,Relationship,52513.0,0,0,0,2012-04-09,972,84,367,17,241,104,188,232,1149,2,9,5,9,7,24,0,0,0,0,0,0,0,0,972,972,24,1149,4,1,1,4,4114,At Risk Customers - Low Engagement
78,1969,45,Postgraduate,Relationship,25293.0,1,0,1,2013-09-15,448,51,15,0,11,0,2,9,37,1,1,1,2,8,5,0,0,0,0,0,0,0,0,448,448,5,37,2,3,4,1,2341,New Customers - Low Engagement and Value
5441,1965,49,Postgraduate,Single,54111.0,0,1,1,2013-08-25,469,97,267,6,54,8,3,50,388,2,5,2,6,5,14,0,0,0,0,0,0,0,0,469,469,14,388,2,3,2,2,2322,New Customers - Low Engagement and Value
5302,1986,28,Postgraduate,Relationship,78394.0,0,0,0,2013-02-15,660,13,298,27,697,216,24,166,1428,1,4,6,5,2,16,0,0,0,0,0,1,1,0,660,660,16,1428,3,2,2,4,3224,At Risk Customers - Low Engagement
4687,1958,56,Postgraduate,Relationship,80739.0,0,0,0,2013-05-23,563,92,674,92,736,39,0,92,1633,1,3,11,9,1,24,0,0,0,0,0,0,0,0,563,563,24,1633,3,2,1,4,3214,At Risk Customers - Low Engagement
1087,1975,39,Postgraduate,Relationship,22669.0,1,0,1,2013-05-22,564,30,16,14,36,37,22,48,173,3,4,1,2,9,8,0,0,0,0,0,1,1,0,564,564,8,173,3,2,3,2,3232,At Risk Customers - Low Engagement
6859,1987,27,Postgraduate,Single,29236.0,1,0,1,2013-08-10,484,30,37,4,24,16,9,9,99,2,4,0,3,9,8,0,0,0,0,0,0,0,0,484,484,8,99,2,3,3,2,2332,New Customers - Low Engagement and Value
9860,1959,55,Postgraduate,Relationship,44911.0,0,1,1,2013-03-15,632,11,159,0,22,2,1,31,215,3,4,1,4,7,10,0,0,0,0,0,0,0,0,632,632,10,215,3,2,3,2,3232,At Risk Customers - Low Engagement
7129,1962,52,Postgraduate,Relationship,54693.0,0,1,1,2013-02-17,658,72,686,17,142,23,26,35,929,8,6,4,13,6,24,0,0,0,0,0,0,0,0,658,658,24,929,3,2,1,3,3213,At Risk Customers - Low Engagement
5866,1974,40,Postgraduate,Relationship,48186.0,1,0,1,2014-03-20,262,39,97,3,66,12,7,34,219,3,4,1,4,7,10,0,0,0,0,0,0,0,0,262,262,10,219,1,4,3,2,1432,New Customers - Low Engagement and Value
10521,1977,37,Postgraduate,Relationship,54809.0,1,1,2,2013-11-09,393,0,63,6,57,13,13,22,174,4,2,1,5,4,9,0,0,0,0,0,1,1,0,393,393,9,174,2,3,3,2,2332,New Customers - Low Engagement and Value
7393,1978,36,Postgraduate,Relationship,41580.0,1,1,2,2012-10-12,786,15,56,5,24,4,0,3,92,3,2,1,3,5,7,0,0,0,0,0,0,0,0,786,786,7,92,4,1,4,2,4142,At Risk Customers - Low Engagement
7849,1970,44,Postgraduate,Relationship,80336.0,0,0,0,2013-09-09,454,12,209,19,456,160,142,66,1052,1,2,9,13,1,25,0,0,0,0,0,0,0,0,454,454,25,1052,2,3,1,4,2314,New Customers - High Engagement and Value
332,1957,57,Postgraduate,Relationship,47743.0,0,1,1,2013-03-22,625,56,198,2,43,0,12,20,275,3,4,1,6,6,12,0,0,0,1,0,0,1,0,625,625,12,275,3,2,3,2,3232,At Risk Customers - Low Engagement
9847,1955,59,Postgraduate,Relationship,62972.0,0,1,1,2012-03-08,1004,39,313,15,47,20,0,192,587,2,7,4,3,6,15,0,0,0,0,0,0,0,0,1004,1004,15,587,4,1,2,3,4123,At Risk Customers - Low Engagement
531,1954,60,Postgraduate,Single,57333.0,0,1,1,2012-09-22,806,55,941,14,397,76,58,176,1662,11,8,5,9,6,23,0,0,0,0,0,1,1,0,806,806,23,1662,4,1,1,4,4114,At Risk Customers - Low Engagement
9576,1982,32,Postgraduate,Relationship,32313.0,1,0,1,2013-11-02,400,60,86,4,56,2,4,7,159,3,4,0,4,9,9,0,0,0,0,0,0,0,0,400,400,9,159,2,3,3,2,2332,New Customers - Low Engagement and Value
6906,1953,61,Postgraduate,Single,84953.0,0,0,0,2013-03-06,641,73,167,48,602,63,72,72,1024,1,3,10,4,2,18,1,0,0,1,1,1,4,0,641,641,18,1024,3,2,2,3,3223,At Risk Customers - Low Engagement
7419,1968,46,Postgraduate,Single,27071.0,1,0,1,2014-04-23,228,90,8,3,19,0,2,3,35,2,2,0,3,6,6,0,0,0,0,0,0,0,0,228,228,6,35,1,4,4,1,1441,New Customers - Low Engagement and Value
3170,1957,57,Postgraduate,Relationship,68148.0,0,0,0,2013-08-31,463,86,389,66,408,37,57,85,1042,1,4,4,6,2,15,0,0,0,0,0,0,0,0,463,463,15,1042,2,3,2,3,2323,New Customers - High Engagement and Value
8527,1965,49,Postgraduate,Relationship,65735.0,1,1,2,2013-07-12,513,37,239,7,119,4,15,11,395,5,6,2,6,7,15,0,0,0,0,0,0,0,0,513,513,15,395,2,3,2,2,2322,New Customers - Low Engagement and Value
7872,1975,39,Postgraduate,Relationship,86836.0,0,0,0,2012-12-09,728,7,179,21,273,0,21,63,557,1,6,10,6,5,23,1,0,1,0,1,1,4,0,728,728,23,557,4,1,1,3,4113,At Risk Customers - Low Engagement
9931,1963,51,Postgraduate,Relationship,4023.0,1,1,2,2014-06-23,167,29,5,0,1,1,1,1,9,15,0,0,0,19,1,0,0,0,0,0,0,0,0,167,167,1,9,1,4,4,1,1441,New Customers - Low Engagement and Value
10595,1990,24,Postgraduate,Relationship,30093.0,0,0,0,2013-08-07,487,19,2,6,28,13,4,16,69,1,2,0,3,7,6,0,0,0,0,0,0,0,0,487,487,6,69,2,3,4,1,2341,New Customers - Low Engagement and Value
4609,1966,48,Postgraduate,Relationship,57705.0,0,1,1,2014-11-01,36,14,383,0,53,6,4,40,486,3,8,1,6,6,16,0,0,0,0,0,0,0,0,36,36,16,486,1,4,2,3,1423,New Customers - High Engagement and Value
5010,1988,26,Postgraduate,Single,25008.0,1,0,1,2014-02-02,308,72,2,8,8,6,1,9,34,2,1,0,3,8,5,0,0,0,0,0,0,0,0,308,308,5,34,1,4,4,1,1441,New Customers - Low Engagement and Value
4427,1995,19,Postgraduate,Single,83257.0,0,0,0,2012-09-18,810,56,536,27,590,38,107,67,1365,1,5,10,12,6,28,0,0,1,0,1,1,3,1,810,810,28,1365,4,1,1,4,4114,At Risk Customers - Low Engagement
11148,1975,39,Postgraduate,Relationship,22280.0,1,0,1,2013-05-19,567,85,2,1,4,3,1,2,13,1,1,0,2,8,4,0,0,0,0,0,0,0,0,567,567,4,13,3,2,4,1,3241,At Risk Customers - Low Engagement
1168,1978,36,Postgraduate,Relationship,72159.0,0,0,0,2012-10-29,769,62,322,53,899,34,40,53,1401,1,4,6,10,2,21,0,0,0,0,0,0,0,0,769,769,21,1401,4,1,1,4,4114,At Risk Customers - Low Engagement
9595,1961,53,Postgraduate,Relationship,64260.0,0,0,0,2013-11-01,401,1,539,169,816,20,0,30,1574,1,4,5,4,3,14,0,0,0,0,0,1,1,0,401,401,14,1574,2,3,2,4,2324,New Customers - High Engagement and Value
10163,1984,30,Postgraduate,Single,82733.0,0,0,0,2013-10-09,424,28,712,50,420,65,38,38,1323,1,8,4,7,4,20,0,0,0,0,0,1,1,0,424,424,20,1323,2,3,1,4,2314,New Customers - High Engagement and Value
2886,1971,43,Postgraduate,Single,74290.0,0,1,1,2013-12-08,364,70,1121,0,72,0,12,12,1217,4,10,8,10,6,29,1,0,0,1,0,0,2,0,364,364,29,1217,2,3,1,4,2314,New Customers - High Engagement and Value
6710,1951,63,Postgraduate,Single,58217.0,2,1,3,2012-11-17,750,84,68,1,13,3,5,13,103,1,2,0,4,6,7,0,0,0,0,0,0,0,0,750,750,7,103,4,1,4,2,4142,At Risk Customers - Low Engagement
5316,1976,38,Postgraduate,Relationship,21024.0,0,0,0,2013-04-07,609,89,36,4,18,6,2,18,84,1,2,0,4,7,7,0,0,0,0,0,0,0,0,609,609,7,84,3,2,4,2,3242,At Risk Customers - Low Engagement
9029,1972,42,Postgraduate,Relationship,70116.0,0,0,0,2013-01-26,680,73,707,44,603,95,58,29,1536,1,2,8,12,1,23,0,0,0,0,0,0,0,0,680,680,23,1536,3,2,1,4,3214,At Risk Customers - Low Engagement
521,1985,29,Postgraduate,Relationship,54006.0,1,0,1,2012-09-18,810,42,174,77,203,6,24,97,581,2,8,1,7,7,17,0,0,0,0,0,0,0,0,810,810,17,581,4,1,2,3,4123,At Risk Customers - Low Engagement
1459,1966,48,Postgraduate,Relationship,69063.0,0,1,1,2012-07-11,879,16,666,35,124,69,8,26,928,1,5,3,5,3,14,0,0,0,0,0,0,0,0,879,879,14,928,4,1,2,3,4123,At Risk Customers - Low Engagement
10241,1975,39,Postgraduate,Single,11448.0,0,0,0,2013-12-15,357,16,0,0,0,6,2,6,14,1,1,0,2,6,4,0,0,0,0,0,0,0,0,357,357,4,14,2,3,4,1,2341,New Customers - Low Engagement and Value
1630,1979,35,Postgraduate,Single,61825.0,0,1,1,2013-07-08,517,56,162,50,100,55,30,27,424,1,4,2,8,4,15,0,0,0,0,0,0,0,0,517,517,15,424,3,2,2,3,3223,At Risk Customers - Low Engagement
3254,1971,43,Postgraduate,Relationship,70886.0,1,0,1,2013-10-14,419,65,407,70,239,103,88,53,960,1,5,4,4,2,14,0,0,0,0,0,0,0,0,419,419,14,960,2,3,2,3,2323,New Customers - High Engagement and Value
9064,1982,32,Postgraduate,Relationship,69109.0,0,0,0,2012-09-11,817,10,823,25,459,124,29,95,1555,1,6,6,7,4,20,0,0,0,0,1,1,2,0,817,817,20,1555,4,1,1,4,4114,At Risk Customers - Low Engagement
3678,1973,41,Postgraduate,Single,60208.0,1,1,2,2012-07-10,880,13,488,23,71,15,0,59,656,11,8,3,7,7,19,0,0,0,1,0,1,2,0,880,880,19,656,4,1,2,3,4123,At Risk Customers - Low Engagement
4227,1968,46,Postgraduate,Relationship,32889.0,1,1,2,2013-06-09,546,78,28,0,13,4,2,8,55,3,2,1,3,5,7,0,0,0,0,0,0,0,0,546,546,7,55,3,2,4,1,3241,At Risk Customers - Low Engagement
9467,1984,30,Postgraduate,Single,34738.0,1,0,1,2014-11-05,32,51,3,2,10,3,0,2,20,1,1,0,3,6,5,0,0,0,0,0,0,0,0,32,32,5,20,1,4,4,1,1441,New Customers - Low Engagement and Value
8486,1971,43,Postgraduate,Relationship,30538.0,1,0,1,2012-01-10,1062,27,284,0,52,8,3,20,367,4,9,0,4,10,14,0,0,0,0,0,0,0,0,1062,1062,14,367,4,1,2,2,4122,Inactive Old Customers - Low Engagement
2186,1977,37,Postgraduate,Relationship,82326.0,0,0,0,2014-10-03,65,30,938,142,754,159,81,183,2257,1,5,10,6,2,22,1,0,0,1,1,1,4,0,65,65,22,2257,1,4,1,4,1414,New Customers - High Engagement and Value
3286,1967,47,Postgraduate,Single,26642.0,1,0,1,2014-01-03,338,71,13,2,15,2,2,8,42,2,2,0,3,6,6,0,0,0,0,0,0,0,0,338,338,6,42,1,4,4,1,1441,New Customers - Low Engagement and Value
8602,1964,50,Postgraduate,Single,69932.0,0,1,1,2013-12-06,366,97,412,172,153,150,105,57,1049,2,7,6,11,4,25,0,0,0,0,0,0,0,0,366,366,25,1049,2,3,1,4,2314,New Customers - High Engagement and Value
3722,1972,42,Postgraduate,Single,44503.0,1,1,2,2014-04-16,235,83,31,1,8,0,0,8,48,2,2,0,3,6,6,0,0,0,0,0,0,0,0,235,235,6,48,1,4,4,1,1441,New Customers - Low Engagement and Value
6715,1948,66,Postgraduate,Single,60200.0,0,1,1,2013-02-01,674,3,502,19,132,0,6,26,685,6,6,2,11,6,20,0,0,0,0,0,0,0,0,674,674,20,685,3,2,1,3,3213,At Risk Customers - Low Engagement
4796,1952,62,Postgraduate,Single,49638.0,0,1,1,2014-04-19,232,71,18,10,3,3,5,0,39,1,1,0,3,2,5,0,0,0,0,0,0,0,0,232,232,5,39,1,4,4,1,1441,New Customers - Low Engagement and Value
9612,1987,27,Postgraduate,Single,23830.0,0,0,0,2014-07-02,158,3,1,8,6,4,8,16,43,1,1,0,3,7,5,0,0,0,0,0,0,0,0,158,158,5,43,1,4,4,1,1441,New Customers - Low Engagement and Value
3766,1959,55,Postgraduate,Single,33051.0,0,0,0,2012-08-16,843,15,100,71,243,108,94,219,835,3,9,1,8,9,19,0,0,0,0,0,1,1,0,843,843,19,835,4,1,2,3,4123,At Risk Customers - Low Engagement
1399,1958,56,Postgraduate,Relationship,72905.0,0,0,0,2014-01-21,320,52,407,114,445,181,165,203,1515,1,3,7,9,1,20,1,0,0,0,0,0,1,0,320,320,20,1515,1,4,1,4,1414,New Customers - High Engagement and Value
1570,1951,63,Postgraduate,Relationship,69702.0,0,1,1,2013-02-19,656,8,664,9,240,50,19,57,1039,2,7,7,10,4,25,0,0,0,0,0,0,0,0,656,656,25,1039,3,2,1,3,3213,At Risk Customers - Low Engagement
3426,1975,39,Postgraduate,Single,70300.0,1,0,1,2013-07-15,510,89,1045,61,338,60,46,46,1596,3,5,5,13,8,24,0,0,0,0,0,0,0,0,510,510,24,1596,2,3,1,4,2314,New Customers - High Engagement and Value
3074,1984,30,Postgraduate,Relationship,70643.0,0,0,0,2012-10-15,783,66,1218,107,304,23,143,33,1828,1,5,8,4,6,18,0,0,0,0,0,1,1,0,783,783,18,1828,4,1,2,4,4124,At Risk Customers - Low Engagement
8341,1969,45,Postgraduate,Relationship,30396.0,1,0,1,2014-04-30,221,22,15,0,6,0,1,12,34,2,1,1,2,7,5,0,0,1,0,0,1,2,0,221,221,5,34,1,4,4,1,1441,New Customers - Low Engagement and Value
5180,1968,46,Postgraduate,Single,50616.0,0,1,1,2014-04-18,233,56,128,0,16,0,1,4,149,2,4,0,4,7,9,0,0,0,0,0,0,0,0,233,233,9,149,1,4,3,2,1432,New Customers - Low Engagement and Value
6461,1969,45,Postgraduate,Single,62772.0,0,1,1,2013-05-19,567,74,581,49,157,43,8,108,946,1,5,6,11,2,23,0,0,0,1,0,0,1,0,567,567,23,946,3,2,1,3,3213,At Risk Customers - Low Engagement
7679,1985,29,Postgraduate,Single,30298.0,0,0,0,2014-05-19,202,48,6,3,12,6,1,0,28,1,1,1,3,3,6,0,0,0,0,0,0,0,0,202,202,6,28,1,4,4,1,1441,New Customers - Low Engagement and Value
10702,1984,30,Postgraduate,Single,52413.0,1,0,1,2012-03-11,1001,67,185,8,133,56,56,12,450,2,7,1,7,7,16,0,0,0,0,0,0,0,0,1001,1001,16,450,4,1,2,3,4123,At Risk Customers - Low Engagement
7505,1957,57,Postgraduate,Relationship,44155.0,1,1,2,2014-01-19,322,24,22,1,9,0,0,14,46,1,1,1,2,4,5,0,0,0,0,0,0,0,0,322,322,5,46,1,4,4,1,1441,New Customers - Low Engagement and Value
5113,1971,43,Postgraduate,Single,86979.0,0,0,0,2013-07-11,514,67,584,100,835,65,83,35,1702,1,5,5,5,2,16,0,0,1,0,0,1,2,0,514,514,16,1702,2,3,2,4,2324,New Customers - High Engagement and Value
10858,1975,39,Postgraduate,Relationship,76532.0,1,1,2,2013-09-09,454,38,355,30,177,90,138,30,820,4,9,5,7,5,22,0,0,0,0,0,0,0,0,454,454,22,820,2,3,1,3,2313,New Customers - High Engagement and Value
2961,1982,32,Postgraduate,Relationship,42081.0,1,0,1,2013-02-26,649,86,175,10,110,54,6,27,382,2,6,3,4,6,14,0,0,1,0,0,0,1,0,649,649,14,382,3,2,2,2,3222,Inactive Old Customers - Low Engagement
2747,1988,26,Postgraduate,Relationship,67546.0,0,0,0,2012-08-31,828,90,864,134,768,150,38,172,2126,1,4,10,5,3,20,0,0,0,0,0,0,0,0,828,828,20,2126,4,1,1,4,4114,At Risk Customers - Low Engagement
3010,1989,25,Postgraduate,Relationship,88420.0,0,0,0,2014-02-05,305,87,957,153,612,99,95,153,2069,1,4,7,8,1,20,1,0,1,0,1,0,3,0,305,305,20,2069,1,4,1,4,1414,New Customers - High Engagement and Value
5790,1985,29,Postgraduate,Relationship,31158.0,1,0,1,2013-01-27,679,62,25,6,16,20,0,5,72,2,2,0,3,8,6,0,0,0,0,0,0,0,0,679,679,6,72,3,2,4,2,3242,At Risk Customers - Low Engagement
6892,1968,46,Postgraduate,Single,61671.0,0,1,1,2014-03-06,276,23,641,7,56,0,0,28,732,8,10,4,6,8,21,1,0,0,1,0,0,2,0,276,276,21,732,1,4,1,3,1413,New Customers - High Engagement and Value
1743,1974,40,Postgraduate,Single,69719.0,0,0,0,2014-05-26,195,99,273,86,208,177,14,43,801,1,2,3,5,1,11,0,0,0,0,0,0,0,0,195,195,11,801,1,4,3,3,1433,New Customers - High Engagement and Value
3578,1949,65,Postgraduate,Single,49160.0,0,1,1,2013-10-20,413,29,122,21,43,25,10,15,236,2,3,1,6,6,11,0,0,0,0,0,0,0,0,413,413,11,236,2,3,3,2,2332,New Customers - Low Engagement and Value
8462,1978,36,Undergraduate,Relationship,24882.0,1,0,1,2012-09-09,819,52,1,4,10,29,0,36,80,1,1,1,2,6,5,0,0,1,0,0,0,1,0,819,819,5,80,4,1,4,2,4142,At Risk Customers - Low Engagement
5558,1954,60,Postgraduate,Single,90933.0,0,0,0,2014-03-31,251,90,1020,31,430,62,63,79,1685,1,4,6,4,1,15,0,0,0,0,1,0,1,0,251,251,15,1685,1,4,2,4,1424,New Customers - High Engagement and Value
4619,1945,69,Postgraduate,Single,113734.0,0,0,0,2014-05-28,193,9,6,2,3,1,262,3,277,0,27,0,0,1,28,0,0,0,0,0,0,0,0,193,193,28,277,1,4,1,2,1412,New Customers - Low Engagement and Value
8780,1950,64,Postgraduate,Relationship,59292.0,0,1,1,2013-06-13,542,71,378,14,68,19,14,14,507,2,3,5,8,3,17,0,0,0,0,0,0,0,0,542,542,17,507,3,2,2,3,3223,At Risk Customers - Low Engagement
10789,1964,50,Postgraduate,Relationship,45759.0,1,1,2,2013-02-23,652,13,42,1,18,3,0,4,68,2,2,0,3,7,6,0,0,0,0,0,0,0,0,652,652,6,68,3,2,4,1,3241,At Risk Customers - Low Engagement
10779,1983,31,Postgraduate,Single,22148.0,0,0,0,2014-04-13,238,16,15,5,14,0,4,11,49,1,1,0,3,7,5,0,0,0,0,0,0,0,0,238,238,5,49,1,4,4,1,1441,New Customers - Low Engagement and Value
5896,1987,27,Postgraduate,Relationship,73395.0,0,0,0,2014-03-18,264,94,272,7,80,20,7,11,397,1,4,4,6,2,15,0,0,0,0,0,0,0,0,264,264,15,397,1,4,2,2,1422,New Customers - Low Engagement and Value
2337,1971,43,Postgraduate,Single,29819.0,1,0,1,2013-10-24,409,77,9,1,24,2,1,2,39,3,3,0,3,6,7,0,0,0,0,0,0,0,0,409,409,7,39,2,3,4,1,2341,New Customers - Low Engagement and Value
10951,1968,46,Postgraduate,Relationship,45688.0,0,1,1,2014-01-25,316,20,279,0,18,0,0,9,306,2,3,1,8,4,13,0,0,0,1,0,0,1,0,316,316,13,306,1,4,3,2,1432,New Customers - Low Engagement and Value
